806163,25,24,19,1,8,2,4,20,2,12,1,64,3,69,82,17713197,4,26,1,1,0,10625,1,1,0
770271,23,28,17,1,7,2,4,18,2,0,1,56,5,63,63,16656999,24,34,1,1,0,30619,1,1,0
779943,8,12,3,1,6,2,4,3,1,23,1,19,3,24,47,16900534,4,14,21,1,0,25401,2,1,0
809311,8,12,3,1,8,2,4,3,1,6,2,10,6,19,25,17806650,4,18,21,1,0,14038,2,1,0
789418,9,4,4,1,1,2,4,4,1,0,4,45,4,55,56,17180643,4,14,21,1,0,13348,1,1,0
789418,9,4,4,1,1,2,4,4,1,0,4,45,4,55,56,17180644,5,14,21,1,0,11860,1,1,0
789418,9,4,4,1,1,2,4,4,1,0,4,45,4,55,56,17180645,4,14,21,1,0,2378,1,1,0
789418,9,4,4,1,1,2,4,4,1,0,4,45,4,55,56,17180646,2,14,1,1,0,631,1,1,0
800213,25,24,19,1,12,2,4,20,2,53,1,37,6,45,98,17545847,4,26,1,1,0,953,1,1,0
800213,25,24,19,1,12,2,4,20,2,53,1,37,6,45,98,17545848,46,26,1,1,0,9847,1,1,0
805398,8,12,3,1,12,2,4,3,1,97,1,17,3,22,120,17709432,4,14,21,1,0,17350,2,1,0
782153,13,25,13,1,6,2,4,9,1,126,6,19,2,28,154,16971143,46,18,21,1,0,17513,1,1,0
805721,25,24,19,1,8,2,4,20,2,3,1,17,1,20,24,17710028,28,32,21,1,0,17636,2,1,0
834485,24,42,20,1,3,2,4,27,2,9,3,21,5,31,40,18772879,24,34,1,1,0,14137,2,1,0
762331,34,43,21,1,3,2,4,25,2,31,4,37,7,49,81,16379234,2,17,1,1,0,19712,1,1,0
762331,34,43,21,1,3,2,4,25,2,31,4,37,7,49,81,16379235,26,34,1,1,0,9026,2,1,0
746535,12,29,12,1,9,2,4,8,1,16,5,30,8,44,61,16016646,6,18,1,1,0,25068,2,1,0
769056,34,43,21,1,10,2,4,25,2,29,3,12,5,22,51,16606452,26,34,1,1,0,7017,2,1,0
769056,34,43,21,1,10,2,4,25,2,29,3,12,5,22,51,16606453,48,38,33,1,0,800,3,1,0
760759,6,87,2,1,3,2,4,2,2,0,3,15,3,22,22,16352292,2,10,1,1,0,4881,1,1,0
791214,19,22,22,1,5,2,4,23,2,8,3,11,3,18,26,17211893,65,44,21,1,0,7274,2,1,0
773672,19,22,22,1,7,2,4,23,1,50,4,11,3,19,69,16703778,65,18,21,1,0,7878,2,1,0
757481,12,29,12,1,2,2,4,8,1,55,3,30,4,38,93,16273947,6,17,1,1,0,27876,2,1,0
747663,12,29,12,1,11,2,4,8,1,72,18,52,3,74,147,16036822,6,7,1,1,0,25155,2,1,0
835566,24,51,20,1,10,2,4,27,2,94,7,31,5,43,138,18834804,24,34,1,1,0,20625,2,1,0
738310,32,50,23,1,9,2,3,31,1,16,7,25,0,33,50,15761644,43,46,42,2,0,53540,2,1,0
735434,23,1,17,1,9,2,4,32,2,0,1,59,25,86,86,15693622,43,34,42,2,0,52086,1,1,0
748221,2,3,7,1,2,4,1,11,1,0,0,12,0,12,12,16050664,23,4,8,2,0,1426,1,1,0
736957,2,3,7,1,9,4,1,11,1,5,0,2,0,2,8,15863398,23,4,8,2,0,839,1,1,0
746129,2,3,7,1,11,4,1,11,1,3,0,6,0,6,10,16013850,23,4,8,2,0,1740,1,1,0
748579,2,3,7,1,2,4,1,11,1,0,0,4,0,4,4,16053025,23,4,8,2,0,1327,1,1,0
748577,2,3,7,1,2,4,1,11,1,0,0,2,0,2,3,16053023,23,4,8,2,0,716,1,1,0
785656,2,3,7,1,5,4,1,11,1,33,0,6,0,6,40,17048325,23,4,8,2,0,1732,1,1,0
748215,2,3,7,1,2,4,1,11,1,0,0,4,0,4,4,16050658,23,4,8,2,0,1343,1,1,0
746081,2,3,7,1,11,4,1,11,1,2,0,3,0,3,5,16013798,23,4,8,2,0,945,1,1,0
745587,2,3,7,1,11,4,1,11,1,2,0,3,0,3,5,16008100,23,4,8,2,0,874,1,1,0
746077,2,3,7,1,11,4,1,11,1,5,0,5,0,5,10,16013794,23,4,8,2,0,1516,1,1,0
745630,2,3,7,1,11,4,1,11,1,9,0,5,0,5,15,16008178,23,4,8,2,0,1599,1,1,0
746087,2,3,7,1,11,4,1,11,1,6,0,4,0,4,11,16013804,23,4,8,2,0,1431,1,1,0
745402,2,3,7,1,11,4,1,11,1,1,0,3,0,3,4,16006259,23,4,8,2,0,807,1,1,0
800332,2,3,7,1,12,4,1,11,1,8,0,4,0,4,12,17550565,23,4,8,2,0,685,1,1,0
799223,2,3,7,1,12,4,1,11,1,12,0,8,0,8,21,17552174,23,4,8,2,0,769,1,1,0
794929,2,3,7,1,4,4,1,11,1,1,0,3,0,4,5,17416528,23,4,8,2,0,869,1,1,0
746084,2,3,7,1,11,4,1,11,1,0,0,3,0,3,3,16013801,23,4,8,2,0,928,1,1,0
752732,2,3,7,1,2,4,1,11,1,1,0,56,0,56,58,16175994,23,4,8,2,0,1435,1,1,0
806130,2,40,7,1,8,4,1,22,1,1,2,4,0,6,8,17713176,23,4,8,2,0,861,1,1,0
746112,2,3,7,1,11,4,1,11,1,4,0,2,0,2,7,16013834,23,4,8,2,0,933,1,1,0
750866,2,3,7,1,2,4,1,11,1,0,0,4,0,4,4,16085362,23,4,8,2,0,1501,1,1,0
751470,2,3,7,1,2,4,1,11,1,0,0,3,0,3,4,16116218,23,4,8,2,0,994,1,1,0
750774,2,3,7,1,2,4,1,11,1,3,0,3,0,3,7,16075497,23,4,8,2,0,1025,1,1,0
747458,2,3,7,1,11,4,1,11,1,0,0,3,0,4,4,16032285,23,4,8,2,0,1070,1,1,0
748217,2,3,7,1,2,4,1,11,1,8,0,3,0,3,12,16050660,23,4,8,2,0,869,1,1,0
748209,2,3,7,1,11,4,1,11,1,21,0,3,0,3,25,16050652,23,4,8,2,0,926,1,1,0
748599,2,3,7,1,2,4,1,11,1,1,0,5,0,5,7,16053305,23,4,8,2,0,1536,1,1,0
798345,2,3,7,1,12,4,1,11,1,34,0,9,0,9,44,17552173,23,4,8,2,0,745,1,1,0
751839,2,3,7,1,2,4,1,11,1,0,0,5,0,5,5,16172037,23,4,8,2,0,1556,1,1,0
785998,2,3,7,1,5,4,1,11,1,18,0,17,0,17,36,17105290,23,4,8,2,0,1694,1,1,0
748584,2,3,7,1,2,4,1,11,1,0,0,3,0,3,3,16053030,23,4,8,2,0,868,1,1,0
795448,2,3,7,1,4,4,1,11,1,0,0,3,0,21,21,17380323,23,4,8,2,0,770,1,1,0
768854,2,3,7,1,7,4,1,11,1,0,0,2,0,3,3,16691143,23,4,8,2,0,812,1,1,0
756661,2,3,7,1,3,4,1,11,1,1,0,4,0,4,6,16266480,23,4,8,2,0,792,1,1,0
768853,2,3,7,1,7,4,1,11,1,0,0,4,0,4,4,16691142,23,4,8,2,0,969,1,1,0
795384,2,3,7,1,4,4,1,11,1,15,0,2,0,2,18,17380218,23,4,8,2,0,851,1,1,0
798386,2,3,7,1,12,4,1,11,1,16,5,3,0,9,25,17552172,23,4,8,2,0,758,1,1,0
803049,2,40,7,1,8,4,1,22,1,10,0,1,0,1,12,17635449,23,4,8,2,0,710,1,1,0
740852,2,3,7,1,9,4,1,11,1,6,0,5,0,5,11,15865959,23,4,8,2,0,1519,1,1,0
785468,2,3,7,1,5,4,1,11,1,0,0,3,0,4,4,17039217,23,4,8,2,0,937,1,1,0
771145,2,3,7,1,7,4,1,11,1,9,0,18,0,18,28,16682290,23,4,8,2,0,1673,1,1,0
779646,2,3,7,1,1,4,1,11,1,18,0,5,0,6,24,16897387,23,4,8,2,0,919,1,1,0
747647,2,3,7,1,11,4,1,11,1,8,0,3,0,3,11,16036800,23,4,8,2,0,945,1,1,0
785481,2,3,7,1,5,4,1,11,1,6,0,41,0,41,47,17039230,23,4,8,2,0,839,1,1,0
769320,2,3,7,1,7,4,1,11,1,16,0,2,0,2,18,16691101,23,4,8,2,0,784,1,1,0
748204,2,3,7,1,11,4,1,11,1,0,0,4,0,4,5,16050647,23,4,8,2,0,1469,1,1,0
795282,2,3,7,1,4,4,1,11,1,6,0,4,0,5,11,17416534,23,4,8,2,0,867,1,1,0
748208,2,3,7,1,11,4,1,11,1,0,0,5,0,5,5,16050651,23,4,8,2,0,1601,1,1,0
747740,2,3,7,1,11,4,1,11,1,0,0,2,0,2,3,16037175,23,4,8,2,0,824,1,1,0
803584,2,40,7,1,8,4,1,22,1,21,0,4,0,4,26,17639130,23,4,8,2,0,803,1,1,0
747712,2,3,7,1,11,4,1,11,1,0,0,5,0,5,5,16037138,23,4,8,2,0,1627,1,1,0
748225,2,3,7,1,2,4,1,11,1,1,0,1,0,1,3,16050668,23,4,8,2,0,707,1,1,0
786002,2,3,7,1,5,4,1,11,1,30,0,4,0,5,35,17105294,23,4,8,2,0,790,1,1,0
745644,2,3,7,1,11,4,1,11,1,8,0,2,0,3,11,16008195,23,4,8,2,0,834,1,1,0
756662,2,3,7,1,3,4,1,11,1,2,0,5,0,6,8,16266481,23,4,8,2,0,1915,1,1,0
751540,2,3,7,1,2,4,1,11,1,0,0,2,0,3,3,16116162,23,4,8,2,0,1073,1,1,0
751554,2,3,7,1,2,4,1,11,1,0,0,3,0,3,4,16116181,23,4,8,2,0,983,1,1,0
756222,2,3,7,1,3,4,1,11,1,14,0,5,0,5,20,16263033,23,4,8,2,0,1602,1,1,0
753348,2,3,7,1,2,4,1,11,1,7,0,3,0,3,10,16179751,23,4,8,2,0,861,1,1,0
753607,2,3,7,1,2,4,1,11,1,26,2,3,0,5,31,16183084,23,4,8,2,0,950,1,1,0
753384,2,3,7,1,2,4,1,11,1,8,0,15,0,15,24,16179785,23,4,8,2,0,1903,1,1,0
747341,2,3,7,1,11,4,1,11,1,28,0,2,0,2,31,16032048,23,4,8,2,0,849,1,1,0
806008,2,40,7,1,8,4,1,22,1,0,0,3,0,3,3,17712853,23,4,8,2,0,774,1,1,0
753540,2,3,7,1,2,4,1,11,1,4,0,6,0,6,10,16183073,23,4,8,2,0,1111,1,1,0
753603,2,3,7,1,2,4,1,11,1,0,0,6,0,6,6,16183082,23,4,8,2,0,1615,1,1,0
797086,2,3,7,1,12,4,1,11,1,23,0,5,0,6,29,17400022,23,4,8,2,0,658,1,1,0
753569,2,3,7,1,2,4,1,11,1,21,0,6,0,6,27,16183077,23,4,8,2,0,1699,1,1,0
753976,2,3,7,1,2,4,1,11,1,3,0,2,0,2,5,16191403,23,4,8,2,0,760,1,1,0
744741,2,3,7,1,11,4,1,11,1,3,0,2,0,2,6,15965962,23,4,8,2,0,909,1,1,0
745408,2,3,7,1,11,4,1,11,1,0,0,2,0,2,2,16006266,23,4,8,2,0,767,1,1,0
744744,2,3,7,1,11,4,1,11,1,1,0,5,0,5,6,15965965,23,4,8,2,0,1692,1,1,0
745430,2,3,7,1,11,4,1,11,1,6,0,4,0,5,11,16006294,23,4,8,2,0,1326,1,1,0
743215,2,3,7,1,11,4,1,11,1,3,0,3,0,4,8,15892497,23,4,8,2,0,1263,1,1,0
744700,2,3,7,1,11,4,1,11,1,4,0,6,0,7,11,15965917,23,4,8,2,0,1961,1,1,0
753864,2,3,7,1,2,4,1,11,1,0,0,5,0,5,5,16189850,23,4,8,2,0,1735,1,1,0
751536,2,3,7,1,2,4,1,11,1,0,0,3,0,3,3,16116157,23,4,8,2,0,885,1,1,0
744659,2,3,7,1,11,4,1,11,1,2,0,2,0,2,5,15965875,23,4,8,2,0,739,1,1,0
744665,2,3,7,1,11,4,1,11,1,5,0,11,0,12,18,15965881,23,4,8,2,0,887,1,1,0
753041,2,3,7,1,2,4,1,11,1,13,0,6,0,6,19,16176950,23,4,8,2,0,1601,1,1,0
795633,2,3,7,1,4,4,1,11,1,37,0,3,0,3,40,17383878,23,4,8,2,0,775,1,1,0
753042,2,3,7,1,2,4,1,11,1,12,0,3,0,3,16,16176951,23,4,8,2,0,885,1,1,0
751511,2,3,7,1,2,4,1,11,1,1,0,4,0,4,5,16116225,23,4,8,2,0,1614,1,1,0
751564,2,3,7,1,2,4,1,11,1,0,0,5,0,5,5,16116191,23,4,8,2,0,1583,1,1,0
751571,2,3,7,1,2,4,1,11,1,0,0,8,0,8,8,16116198,23,4,8,2,0,1625,1,1,0
751567,2,3,7,1,2,4,1,11,1,0,0,3,0,3,4,16116194,26,4,8,2,0,1084,1,1,0
751533,2,3,7,1,2,4,1,11,1,2,0,5,0,5,8,16116151,23,4,8,2,0,1715,1,1,0
799837,2,3,7,1,12,4,1,11,1,1,0,10,0,10,12,17543086,23,4,8,2,0,712,1,1,0
751581,2,3,7,1,2,4,1,11,1,0,0,4,0,4,4,16116211,23,4,8,2,0,1515,1,1,0
757031,2,3,7,1,3,4,1,11,1,0,0,4,0,4,4,16270776,23,4,8,2,0,964,1,1,0
745790,2,3,7,1,11,4,1,11,1,7,0,5,0,5,13,16010219,23,4,8,2,0,1419,1,1,0
800036,2,3,7,1,12,4,1,11,1,32,0,2,0,2,35,17543946,23,4,8,2,0,723,1,1,0
759574,2,3,7,1,3,4,1,11,1,0,0,7,0,7,8,16341390,23,4,8,2,0,1575,1,1,0
747442,2,3,7,1,11,4,1,11,1,16,0,5,0,5,21,16032270,23,4,8,2,0,958,1,1,0
751594,2,3,7,1,2,4,1,11,1,7,0,3,0,3,11,16116217,23,4,8,2,0,1061,1,1,0
745792,2,3,7,1,11,4,1,11,1,7,0,2,0,2,10,16010221,23,4,8,2,0,734,1,1,0
802682,2,40,7,1,8,4,1,22,1,5,0,4,0,4,9,17629654,23,4,8,2,0,785,1,1,0
756227,2,3,7,1,3,4,1,11,1,46,0,2,0,2,49,16263038,23,4,8,2,0,803,1,1,0
756228,2,3,7,1,3,4,1,11,1,2,0,5,0,5,7,16263039,23,4,8,2,0,1580,1,1,0
795947,2,3,7,1,4,4,1,11,1,98,0,6,0,6,105,17389061,23,4,8,2,0,807,1,1,0
751544,2,3,7,1,2,4,1,11,1,0,1,5,0,6,6,16116167,23,4,8,2,0,1552,1,1,0
797618,2,3,7,1,12,4,1,11,1,12,0,2,0,2,15,17425800,23,4,8,2,0,659,1,1,0
746435,2,3,7,1,11,4,1,11,1,8,0,5,0,5,13,16015002,23,4,8,2,0,1451,1,1,0
792388,2,3,7,1,4,4,1,11,1,0,0,3,0,3,3,17281347,23,4,8,2,0,688,1,1,0
747345,2,3,7,1,11,4,1,11,1,17,0,6,0,6,24,16032052,23,4,8,2,0,1640,1,1,0
751527,2,3,7,1,2,4,1,11,1,0,0,3,0,3,3,16116145,23,4,8,2,0,975,1,1,0
747449,2,3,7,1,11,4,1,11,1,0,0,3,0,3,3,16032276,23,4,8,2,0,1047,1,1,0
751508,2,3,7,1,2,4,1,11,1,0,0,3,0,3,3,16116224,23,4,8,2,0,1054,1,1,0
747455,2,3,7,1,11,4,1,11,1,3,0,7,0,8,11,16032282,23,4,8,2,0,1819,1,1,0
747446,2,3,7,1,11,4,1,11,1,5,0,6,0,6,12,16032273,23,4,8,2,0,1783,1,1,0
774114,2,3,7,1,6,4,1,11,1,15,0,2,0,2,17,16710855,23,4,8,2,0,847,1,1,0
760628,2,3,7,1,10,4,1,11,1,1,0,6,0,6,7,16351896,23,4,8,2,0,1478,1,1,0
760773,2,3,7,1,10,4,1,11,1,0,0,4,0,4,4,16352538,23,4,8,2,0,1220,1,1,0
760632,2,3,7,1,10,4,1,11,1,0,0,3,0,3,3,16351900,23,4,8,2,0,821,1,1,0
760572,2,3,7,1,3,4,1,11,1,0,0,3,0,3,3,16351879,23,4,8,2,0,752,1,1,0
759869,2,3,7,1,3,4,1,11,1,0,0,5,0,5,6,16342015,23,4,8,2,0,1499,1,1,0
760777,2,3,7,1,10,4,1,11,1,0,0,3,0,3,3,16352542,23,4,8,2,0,891,1,1,0
777627,2,3,7,1,6,4,1,11,1,8,0,6,0,6,14,16841105,23,4,8,2,0,1673,1,1,0
791015,2,3,7,1,4,4,1,11,1,17,0,3,0,3,21,17210639,23,4,8,2,0,818,1,1,0
735460,2,3,7,1,9,4,1,11,1,7,0,6,0,6,14,15863349,23,4,8,2,0,873,1,1,0
760563,2,3,7,1,3,4,1,11,1,0,2,6,0,8,8,16351871,23,4,8,2,0,1377,1,1,0
760568,2,3,7,1,3,4,1,11,1,0,0,2,0,2,3,16351875,23,4,8,2,0,709,1,1,0
759781,2,3,7,1,3,4,1,11,1,6,0,2,0,3,9,16341594,23,4,8,2,0,838,1,1,0
777825,2,3,7,1,6,4,1,11,1,9,0,6,0,6,15,16841716,23,4,8,2,0,1677,1,1,0
761311,2,3,7,1,10,4,1,11,1,0,0,6,0,7,7,16369954,23,4,8,2,0,1621,1,1,0
761312,2,3,7,1,10,4,1,11,1,0,0,3,0,3,3,16369955,23,4,8,2,0,787,1,1,0
761742,2,3,7,1,10,4,1,11,1,0,0,7,0,7,8,16374793,23,4,8,2,0,1790,1,1,0
777826,2,3,7,1,6,4,1,11,1,14,0,2,0,3,18,16841717,23,4,8,2,0,603,1,1,0
760205,2,3,7,1,3,4,1,11,1,2,0,6,0,6,8,16349387,23,4,8,2,0,1672,1,1,0
792279,2,3,7,1,4,4,1,11,1,0,5,15,0,20,20,17280960,23,4,8,2,0,622,1,1,0
760091,2,3,7,1,3,4,1,11,1,10,0,3,0,3,13,16349257,23,4,8,2,0,789,1,1,0
763343,2,3,7,1,10,4,1,11,1,1,0,6,0,6,7,16429575,23,4,8,2,0,708,1,1,0
760404,2,3,7,1,3,4,1,11,1,6,0,2,0,2,8,16351696,23,4,8,2,0,704,1,1,0
760417,2,3,7,1,3,4,1,11,1,0,0,6,0,6,6,16351709,23,4,8,2,0,1551,1,1,0
778124,2,3,7,1,6,4,1,11,1,0,6,6,0,13,14,16843708,23,4,8,2,0,1504,1,1,0
790857,2,3,7,1,5,4,1,11,1,4,0,6,0,6,10,17210212,23,4,8,2,0,1705,1,1,0
763175,2,3,7,1,10,4,1,11,1,0,0,2,0,2,2,16416045,23,4,8,2,0,726,1,1,0
763155,2,3,7,1,10,4,1,11,1,1,0,5,0,5,6,16416003,23,4,8,2,0,1559,1,1,0
777635,2,3,7,1,6,4,1,11,1,7,0,5,0,5,13,16841113,23,4,8,2,0,1600,1,1,0
777632,2,3,7,1,6,4,1,11,1,0,0,3,0,3,3,16841110,23,4,8,2,0,772,1,1,0
777638,2,3,7,1,6,4,1,11,1,0,0,3,0,3,3,16841116,23,4,8,2,0,879,1,1,0
791292,2,3,7,1,4,4,1,11,1,12,0,3,0,3,16,17256301,23,4,8,2,0,817,1,1,0
771850,2,3,7,1,7,4,1,11,1,36,0,8,0,8,44,16685512,23,4,8,2,0,825,1,1,0
761838,2,3,7,1,10,4,1,11,1,9,0,3,0,3,12,16374893,23,4,8,2,0,985,1,1,0
763003,2,3,7,1,10,4,1,11,1,15,0,2,0,2,18,16414468,23,4,8,2,0,777,1,1,0
791525,2,3,7,1,4,4,1,11,1,19,0,2,0,2,22,17262569,23,4,8,2,0,873,1,1,0
761743,2,3,7,1,10,4,1,11,1,4,0,2,0,2,7,16374794,23,4,8,2,0,782,1,1,0
742188,2,3,7,1,9,4,1,11,1,20,0,8,0,8,28,15878024,23,4,8,2,0,925,1,1,0
735803,2,3,7,1,9,4,1,11,1,11,0,3,0,4,15,15863367,23,4,8,2,0,732,1,1,0
763527,2,3,7,1,10,4,1,11,1,0,0,2,0,2,2,16435127,23,4,8,2,0,661,1,1,0
742187,2,3,7,1,9,4,1,11,1,0,0,4,0,4,5,15878023,23,4,8,2,0,1572,1,1,0
742197,2,3,7,1,9,4,1,11,1,2,0,4,0,4,7,15878033,23,4,8,2,0,841,1,1,0
763524,2,3,7,1,10,4,1,11,1,1,0,7,0,7,8,16435124,23,4,8,2,0,1576,1,1,0
742243,2,3,7,1,9,4,1,11,1,0,0,27,0,28,28,15878047,23,4,8,2,0,1586,1,1,0
762201,2,3,7,1,10,4,1,11,1,14,0,5,0,5,19,16378629,23,4,8,2,0,1295,1,1,0
742248,2,3,7,1,9,4,1,11,1,21,0,2,0,2,23,15878052,23,4,8,2,0,754,1,1,0
778207,2,3,7,1,6,4,1,11,1,8,0,25,0,26,34,16844477,23,4,8,2,0,832,1,1,0
735791,2,3,7,1,9,4,1,11,1,0,0,6,0,7,7,15863356,23,4,8,2,0,787,1,1,0
735796,2,3,7,1,9,4,1,11,1,9,4,4,0,9,18,15863361,23,4,8,2,0,1540,1,1,0
766111,2,3,7,1,10,4,1,11,1,6,0,6,0,6,13,16526805,23,4,8,2,0,1765,1,1,0
790665,2,3,7,1,5,4,1,11,1,0,0,6,3,9,10,17207259,23,4,8,2,0,1123,1,1,0
735894,2,3,7,1,9,4,1,11,1,6,0,3,0,3,10,15863376,23,4,8,2,0,777,1,1,0
790726,2,3,7,1,5,4,1,11,1,4,0,3,0,3,8,17208298,23,4,8,2,0,745,1,1,0
790666,2,3,7,1,5,4,1,11,1,0,0,3,0,3,4,17207260,23,4,8,2,0,858,1,1,0
776903,2,3,7,1,6,4,1,11,1,3,0,6,0,6,9,16839482,23,4,8,2,0,1527,1,1,0
789206,2,3,7,1,5,4,1,11,1,6,0,2,0,3,9,17160421,23,4,8,2,0,723,1,1,0
789970,2,3,7,1,5,4,1,11,1,5,0,7,0,7,13,17202503,23,4,8,2,0,1718,1,1,0
765810,2,3,7,1,10,4,1,11,1,78,0,5,0,5,84,16526536,23,4,8,2,0,1482,1,1,0
766318,2,3,7,1,10,4,1,11,1,12,0,2,0,2,14,16527038,23,4,8,2,0,574,1,1,0
778476,2,3,7,1,6,4,1,11,1,0,0,2,0,3,3,16845293,23,4,8,2,0,931,1,1,0
790165,2,3,7,1,5,4,1,11,1,2,0,3,0,3,5,17204417,23,4,8,2,0,945,1,1,0
763991,2,3,7,1,10,4,1,11,1,0,0,4,0,4,4,16439557,23,4,8,2,0,1468,1,1,0
764049,2,3,7,1,10,4,1,11,1,16,0,5,0,5,22,16440757,23,4,8,2,0,1476,1,1,0
790434,2,3,7,1,5,4,1,11,1,4,0,6,0,6,10,17207127,23,4,8,2,0,1517,1,1,0
766118,2,3,7,1,10,4,1,11,1,5,0,2,0,3,8,16526812,23,4,8,2,0,785,1,1,0
764045,2,3,7,1,10,4,1,11,1,1,0,20,0,20,22,16440753,23,4,8,2,0,663,1,1,0
778393,2,3,7,1,6,4,1,11,1,0,0,10,0,10,10,16845203,23,4,8,2,0,1793,1,1,0
790500,2,3,7,1,5,4,1,11,1,2,0,3,0,3,6,17207184,23,4,8,2,0,843,1,1,0
790790,2,3,7,1,5,4,1,11,1,8,0,3,0,3,11,17208826,23,4,8,2,0,848,1,1,0
735887,2,3,7,1,9,4,1,11,1,3,0,8,0,8,12,15863373,23,4,8,2,0,1736,1,1,0
790789,2,3,7,1,5,4,1,11,1,0,0,6,0,6,6,17208825,23,4,8,2,0,1505,1,1,0
790499,2,3,7,1,5,4,1,11,1,0,0,4,0,5,5,17207183,23,4,8,2,0,1167,1,1,0
765811,2,3,7,1,10,4,1,11,1,19,1,2,0,3,23,16526537,23,4,8,2,0,787,1,1,0
766315,2,3,7,1,10,4,1,11,1,35,0,9,0,9,44,16527035,23,4,8,2,0,1589,1,1,0
790390,2,3,7,1,5,4,1,11,1,31,0,12,0,13,44,17207072,23,4,8,2,0,823,1,1,0
741916,2,3,7,1,9,4,1,11,1,13,0,4,0,5,19,15878018,23,4,8,2,0,1530,1,1,0
778807,2,3,7,1,1,4,1,11,1,2,0,4,0,4,6,16849872,23,4,8,2,0,906,1,1,0
787906,2,3,7,1,5,4,1,11,1,10,0,6,0,6,16,17123957,23,4,8,2,0,837,1,1,0
771851,2,3,7,1,7,4,1,11,1,11,0,6,0,6,18,16685513,23,4,8,2,0,1871,1,1,0
764472,2,3,7,1,10,4,1,11,1,4,0,4,0,5,9,16500198,23,4,8,2,0,1554,1,1,0
778020,2,3,7,1,6,4,2,11,1,21,3,27,0,30,51,16843501,23,4,8,2,0,1786,1,1,0
