1,20
2,30
3,11
4,55
5,15
6,19
7,16
8,44
9,24
10,17
11,23
12,33
13,14
14,32
15,26
16,168
17,0
18,52
19,13
20,27
21,64
22,56
23,10
24,45
25,37
26,21
27,12
28,31
29,25
30,59
31,2
32,6
33,4
34,3
35,5
36,8
37,9
38,1
39,18
40,41
41,7
42,36
43,28
44,46
45,29
