360,759543
361,754574
362,754597
363,754573
364,759682
365,796359
366,805860
367,754833
368,759535
369,793116
370,759553
371,755114
372,804178
373,801509
374,755116
375,804425
376,755525
377,805747
378,754474
379,759775
380,759694
381,754473
382,754208
383,792751
384,801895
385,793869
386,759561
387,759542
388,793858
389,759531
390,759557
391,755796
392,802347
393,757505
394,757567
395,759564
396,757436
397,759681
398,757451
399,740851
400,736942
401,754476
402,806235
403,751576
404,769312
405,751545
406,785485
407,785658
408,785475
409,753611
410,759566
411,754472
412,794890
413,785148
414,805384
415,764046
416,770279
417,736964
418,764053
419,804621
420,746082
421,785136
422,785134
423,770733
424,785916
425,751580
426,751525
427,757619
428,785026
429,736968
430,751565
431,740857
432,784800
433,771121
434,769665
435,746851
436,759685
437,746123
438,806175
439,759556
440,796426
441,753555
442,797621
443,796357
444,745455
445,753868
446,754582
447,754836
448,754006
449,745398
450,753572
451,747450
452,744702
453,753535
454,747346
455,752733
456,746091
457,745637
458,746071
459,744666
460,757441
461,793857
462,746075
463,796840
464,797089
465,747444
466,753039
467,754599
468,747453
469,796712
470,745794
471,759750
472,797480
473,745789
474,753215
475,755522
476,763344
477,777823
478,763137
479,791522
480,761837
481,791082
482,790976
483,735811
484,763526
485,778204
486,789978
487,762999
488,735797
489,777634
490,789185
491,772099
492,779913
493,764929
494,805836
495,784590
496,783570
497,771852
498,771993
499,774611
500,739363
501,738920
502,771757
503,783759
504,777623
505,788439
506,760949
507,761726
508,761745
509,778713
510,777835
511,791992
512,790169
513,778472
514,790229
515,787904
516,761097
517,765815
518,778024
519,792072
520,788467
521,760561
522,735790
523,760774
524,790391
525,760627
526,735461
527,792282
528,760400
529,759825
530,760570
531,777935
532,759949
533,781971
534,790723
535,786356
536,801549
537,768852
538,768546
539,768348
540,783584
541,772934
542,781532
543,781059
544,776225
545,768802
546,772928
547,790791
548,763992
549,767336
550,790437
551,766922
552,787280
553,779412
554,776193
555,766114
556,766745
557,786147
558,766751
559,766738
560,775661
561,766565
562,772465
563,800818
564,772458
565,773112
566,773626
567,784509
568,782582
569,802336
570,766238
571,739767
572,784376
573,784029
574,781547
575,780441
576,784022
577,805760
578,738389
579,780932
580,772680
581,778392
582,771148
583,774119
584,737678
585,773861
586,736237
587,774110
588,767083
589,805857
590,801102
591,801893
592,751502
593,800032
594,759540
595,795948
596,747737
597,748216
598,759549
599,759532
600,800712
601,748220
602,757154
603,792745
604,802405
605,756223
606,805608
607,800691
608,748581
609,748207
610,759667
611,799946
612,748576
613,795754
614,793114
615,792812
616,747460
617,800237
618,800674
619,795631
620,800597
621,806011
622,752221
623,792392
624,750847
625,751840
626,800417
627,747710
628,795374
629,795388
630,750736
631,756232
632,794936
633,805903
634,806127
635,738130
636,795385
637,756657
638,773855
639,759546
640,790729
641,785659
642,769663
643,748227
644,782893
645,737517
646,759684
647,746078
648,774186
649,805859
650,741083
651,790287
652,772102
653,783567
654,797898
655,801892
656,784026
657,747445
658,783583
659,765808
660,805904
661,739378
662,794933
663,742984
664,787962
665,747456
666,738917
667,746434
668,784374
669,754207
670,805839
671,797085
672,806178
673,745642
674,800875
675,778736
676,792789
677,805196
678,771249
679,806246
680,748213
681,779916
682,796715
683,745543
684,766237
685,785033
686,786669
687,768547
688,803872
689,768805
690,798683
691,774115
692,775662
693,802683
694,801566
695,786338
696,768330
697,805746
698,766743
699,786151
700,759552
701,764051
702,790438
703,790503
704,767079
705,751984
706,767282
707,787282
708,804612
709,779413
710,740544
711,766755
712,803048
713,785152
714,778396
715,785135
716,766749
717,766692
718,776219
719,770280
720,768875
721,800693
722,785023
723,772841
724,747646
725,785999
726,755117
727,759537
728,736955
729,796709
730,782294
731,759573
732,801105
733,735896
734,781540
735,774121
736,796697
737,772932
738,781054
739,771146
740,790852
741,770730
742,773104
743,778210
744,804179
745,793115
746,800678
747,740853
748,796350
749,736941
750,800819
751,772467
752,790669
753,800714
754,797619
755,757507
756,750510
757,753613
758,756226
759,778475
760,753866
761,791038
762,751537
763,799253
764,788441
765,794885
766,759529
767,742245
768,777749
769,788060
770,762199
771,753349
772,792387
773,751550
774,735801
775,790977
776,759779
777,761730
778,759565
779,795787
780,760573
781,735462
782,792278
783,759559
784,760630
785,760204
786,753040
787,760405
788,800235
789,793859
790,745424
791,799945
792,802385
793,788490
794,754572
795,760779
796,742193
797,754832
798,777626
799,777933
800,761313
801,744658
802,760564
803,742186
804,800033
805,757430
806,750740
807,789973
808,796358
809,800335
810,765816
811,759670
812,778123
813,751584
814,771849
815,795630
816,791293
817,763125
818,747344
819,741913
820,761747
821,751573
822,784635
823,795752
824,760951
825,757021
826,792671
827,764475
828,783770
829,753537
830,792010
831,777745
832,797335
833,766112
834,787610
835,742325
836,751526
837,753571
838,767281
839,768545
840,736235
841,773103
842,779418
843,800873
844,787277
845,788464
846,772974
847,790228
848,756221
849,792077
850,764474
851,778471
852,760203
853,798348
854,790389
855,776904
856,781530
857,786368
858,804614
859,741089
860,759569
861,805817
862,790498
863,766752
864,741917
865,761094
866,768803
867,775660
868,760948
869,741138
870,777827
871,800676
872,792006
873,778025
874,790856
875,766314
876,765814
877,766739
878,806009
879,776218
880,748583
881,777936
882,786307
883,777853
884,798691
885,766109
886,795636
887,790788
888,768126
889,766747
890,805727
891,802684
892,735807
893,802181
894,771147
895,778125
896,777746
897,779758
898,784602
899,801791
900,784636
901,739765
902,761836
903,756658
904,784025
905,795625
906,791524
907,780259
908,742246
909,784372
910,790047
911,771244
912,790725
913,762195
914,757022
915,805902
916,783769
917,783585
918,795281
919,771999
920,739371
921,771756
922,787609
923,771960
924,774612
925,759550
926,763176
927,772100
928,789201
929,739088
930,784511
931,791083
932,783580
933,794894
934,777633
935,763116
936,784378
937,763528
938,756225
939,778597
940,801104
941,760560
942,781970
943,737677
944,735463
945,760571
946,800711
947,761746
948,772684
949,772847
950,792290
951,760403
952,780928
953,772462
954,760775
955,738390
956,790663
957,760626
958,759885
959,773911
960,803585
961,805855
962,782903
963,778208
964,773622
965,782869
966,790979
967,787973
968,782575
969,773704
970,742189
971,774120
972,742196
973,774113
974,759668
975,777628
976,795788
977,803875
978,795383
979,763342
980,738136
981,735794
982,786001
